"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"GJZG-72Y",NA,"Matilda Strathearn","1240 - 1330",90,"UK:Great Britain",8,5
"GK1N-99W",NA,"Dafydd ap Gronwy of Burton","1268 - Unknown",NA,"UK:Great Britain",1,0
"GK1N-L3L",NA,"Anne Verch Iorwerth","1262 - Unknown",NA,"UK:Great Britain",1,0
"GK2B-SNY",NA,"John de Graham of Dundaff","1244 - 1298",53,"UK:Great Britain",2,0
"GK2T-1WD",NA,"Alice St Philibert","1330 - 1383",53,"UK:Great Britain",3,6
"GK3D-W43",NA,"Helenisa De Insula","1249 - Unknown",NA,"UK:Great Britain",2,0
"GK45-2NY",NA,"Female Unknown wife of William John Erskine Of Kinnoull","1375 - Unknown",NA,"UK:Great Britain",2,0
"GK46-7HD",NA,"Joan Latimer","1300 - 1348",48,"UK:Great Britain",4,2
"GK53-4DH",NA,"Janet Shaw","Unknown - Unknown",NA,NA,1,0
"GK5J-1BV",NA,"Ms Elizabeth de Holland","1260 - Unknown",NA,"UK:Great Britain",6,0
"GK68-1VT",NA,"Sibyl Marshal","1213 - 1270",57,"UK:Great Britain",5,3
"GK7J-N7F",NA,"Margaret Maude de Mortimer","1319 - 1357",38,"UK:Great Britain",4,1
"GK88-7RP",NA,"Joan Robinson","1325 - 1378",53,"UK:Great Britain",1,0
"GK8M-QC5",NA,"Margaret de Clifford","1307 - 1382",75,"UK:Great Britain",1,6
"GK8Z-8RY",NA,"Lady Alice Elizabeth Deverell","1305 - 1386",81,NA,1,0
"GK8Z-DYR",NA,"Lord John De Spencer","1290 - 1386",97,"UK:Great Britain",1,0
"GKBG-CYQ",NA,"Henrietta de Battisford","1320 - Unknown",NA,"UK:Great Britain",1,0
"GKBW-VWY",NA,"Mrs. Gwarin ab Iorwerth","1231 - Unknown",NA,"UK:Great Britain",1,0
"GKDK-TLL",NA,"George W Gilford","1315 - 1375",59,"USA",1,0
"GKFQ-7Y2",NA,"Thomas de Neville","1300 - 1368",68,"UK:Great Britain",6,0
"GKG2-9GF",NA,"Joan Boyvill","Unknown - Unknown",NA,NA,1,0
"GKG3-B4N",NA,"John de Holand","1347 - 1413",66,"UK:Great Britain",3,0
"GKGK-WJW",NA,"John Hudleston I","Unknown - 1301",NA,NA,1,0
"GKGR-H8T",NA,"Mrs Ralph Brook","1283 - Unknown",NA,"UK:Great Britain",4,0
"GKHC-CD5",NA,"Wifebro Adft","1270 - Unknown",NA,NA,2,0
"GKHC-PHX",NA,"Unknown","Unknown - Unknown",NA,NA,4,0
"GKHP-778",NA,"Isabella Bertram","Unknown - 1281",42,"UK:Great Britain",1,4
"GKJ5-ZNV",NA,"Sir Hugh de Atherton","1250 - 1292",42,"UK:Great Britain",4,0
"GKJK-FND",NA,"Sir Robert Erskine","1305 - Unknown",NA,"UK:Great Britain",1,0
"GKJR-HCB",NA,"Raufe de Mobberley","1235 - 1270",36,"UK:Great Britain",2,0
"GKJR-N57",NA,"Alice Rode","1222 - 1258",36,"UK:Great Britain",2,0
"GKJW-3RZ",NA,"Lora Coningesburgh","Unknown - Unknown",NA,"UK:Great Britain",2,0
"GKJW-WSV",NA,"Thomas Hay 4th of Locherwort","Unknown - Unknown",29,"UK:Great Britain",2,1
"GKKH-PVX",NA,"John de Criol","1288 - Unknown",NA,"UK:Great Britain",1,0
"GKKH-XR7",NA,"Lettice de Echingham","1292 - Unknown",NA,"UK:Great Britain",1,0
"GKKM-967",NA,"Mr. Thomas Borthwick","1252 - Unknown",NA,"UK:Great Britain",1,0
"GKLM-F3Y",NA,"Joan De Appleby","1300 - 1375",75,"UK:Great Britain",3,0
"GKLQ-6ZB",NA,"Joan le Tyes","1285 - 1373",87,"UK:Great Britain",1,2
"GKLT-29P",NA,"Margaret","1359 - Unknown",NA,"UK:Great Britain",3,0
"GKNM-Z14",NA,"Walter De Pillesden","1275 - Unknown",NA,"UK:Great Britain",1,0
"GKQH-LV6",NA,"Juliana","Unknown - Unknown",NA,NA,1,0
"GKRL-3VW",NA,"Katherine Burnell","1372 - 1435",63,"UK:Great Britain",6,0
"GKRL-MZD",NA,"William Wake","1368 - 1423",55,"UK:Great Britain",6,2
"GKV6-8CN",NA,"Sir John Boleyn 11","1338 - 1402",64,NA,1,0
"GKV6-Y44",NA,"Lady Emma Boleyn","1330 - 1377",47,NA,1,0
"GKVC-2ZB",NA,"Mrs. William de St Martin","1250 - Unknown",NA,"UK:Great Britain",2,0
"GKVC-VJG",NA,"Mrs. Robert Erskine","1308 - Unknown",NA,"UK:Great Britain",1,0
"GKW6-67D",NA,"Lady Archibald De Aberkyerder","1290 - Unknown",NA,"UK:Great Britain",1,0
"GKWN-91D",NA,"Sir John Childrey De Rampayn","1265 - Unknown",NA,"UK:Great Britain",2,0
"GKWP-V6C",NA,"Lady Andro ""Andrew"" Markenfield","1255 - Unknown",NA,"UK:Great Britain",1,0
"GKYT-W2S",NA,"Mrs. Peter Bratton","1342 - Unknown",NA,"UK:Great Britain",1,0
"GKYX-D13",NA,"Joan","1310 - 1339",29,"UK:Great Britain",7,0
"GL13-P93",NA,"Sir Adam Bowes","1275 - 1346",71,"UK:Great Britain",3,0
"GL15-ZXN",NA,"John Seton 1st Baron Parbroath","1298 - 1327",29,"UK:Great Britain",2,8
"GL1X-X29",NA,"Lady Joan Armstrong","1278 - 1337",59,"UK:Great Britain",7,0
"GL1X-ZCP",NA,"Sir James Douglas of Hermiston and of Lothian","1286 - Unknown",37,"UK:Great Britain",7,0
"GL23-S2Z",NA,"John Fitz Payne","1290 - Unknown",90,"Germany",1,0
"GL29-4TT",NA,"Christian Menteih Of Arran","1305 - 1387",82,"UK:Great Britain",3,0
"GL29-CFL",NA,"Mrs Alan Cathcart","1310 - Unknown",NA,"UK:Great Britain",2,0
"GL29-DHJ",NA,"Margaret Moray","1315 - 1364",49,"UK:Great Britain",2,4
"GL2F-HP6",NA,"Margaret de Clare","1293 - 1342",48,"UK:Great Britain",2,3
"GL2L-73R",NA,"John Mure","1388 - 1431",43,"UK:Great Britain",1,0
"GL2N-LRW",NA,"Isabel d' Etton","1280 - 1347",67,"UK:Great Britain",6,0
"GL2Z-1ZT",NA,"wife John Fitz Payne","Unknown - Unknown",NA,NA,1,0
"GL2Z-8TM",NA,"Marjory Stewart","1335 - 1438",103,"UK:Great Britain",7,5
"GL56-D1P",NA,"Helen-nic-Gartnait of Mar","1292 - 1344",52,NA,4,4
"GL57-LNV",NA,"Thomas Eland","1305 - 1352",47,"UK:Great Britain",1,0
"GL57-TCQ",NA,"Joan Melton","1313 - 1392",79,"UK:Great Britain",1,0
"GL7B-MTZ",NA,"Aberkyerder","Unknown - Unknown",NA,NA,1,0
"GL7J-77Y",NA,"Earl Hugh Ross of Ross","1275 - 1333",58,NA,8,6
"GL8B-FW5",NA,"Sir John de Vaux","Unknown - Unknown",NA,NA,2,0
"GL94-JJ3",NA,"Dame Agnus de Vernon","1360 - 1414",54,"UK:Great Britain",3,0
"GL9H-VZQ",NA,"Sir William de Atherton II","1347 - 1416",69,"UK:Great Britain",3,4
"GL9M-JXT",NA,"Nesta Vale","1237 - 1291",54,"UK:Great Britain",12,5
"GL9M-PCK",NA,"Roger Corbet","1233 - 1289",56,"UK:Great Britain",12,9
"GL9Q-TGF",NA,"Margaret De Waldeshef","1270 - 1327",57,"UK:Great Britain",2,4
"GLCS-TFX",NA,"Albina Northwode","1315 - 1395",80,"UK:Great Britain",1,4
"GLDF-55C",NA,"Agatha Barclay","Unknown - Unknown",NA,NA,3,0
"GLDW-76Q",NA,"Hugues De Melun","1330 - 1410",80,"France",13,0
"GLDW-QZF",NA,"Beatrix De Wavrin","Unknown - 1419",NA,NA,9,1
"GLF8-19Q",NA,"Sir Osbert Mountford Lord Of Mountford","1303 - 1396",93,"UK:Great Britain",1,0
"GLF8-JVQ",NA,"Lady Mary Jean Stapleton","1302 - 1355",53,NA,1,0
"GLF8-YR1",NA,"Sir John Longland","1303 - 1352",49,"UK:Great Britain",1,0
"GLFD-CX6",NA,"Christian Saintomer","1298 - 1360",62,NA,1,0
"GLFF-5LR",NA,"Reginald de Botreaux","1217 - 1273",55,"UK:Great Britain",9,3
"GLFK-V7M",NA,"Sir William St Omer","1277 - 1344",67,"UK:Great Britain",2,1
"GLJG-N8N",NA,"Thomas De Mountsorell","1285 - Unknown",NA,"UK:Great Britain",1,0
"GLJG-QYW",NA,"William De Bridport","1265 - 1309",44,"UK:Great Britain",1,0
"GLJG-QZW",NA,"Ln de Bridport","1270 - Unknown",NA,"UK:Great Britain",1,0
"GLK2-F71",NA,"Mary Bisset","Unknown - 1370",NA,"UK:Great Britain",1,1
"GLK2-JTZ",NA,"Margaret Bisset, heiress of the Glens of Antrim","1370 - 1427",57,"UK:Northern Ireland",3,0
"GLK5-2JN",NA,"John Lindsay","Unknown - 1455",72,"UK:Great Britain",1,0
"GLKP-TF5",NA,"Mrs. John Lindsay","Unknown - Unknown",NA,NA,1,0
"GLM1-87X",NA,"William Wallace 9th of Riccarton","1377 - Unknown",NA,"UK:Great Britain",1,1
"GLMY-PL1",NA,"Ida Longespée The Younger","1222 - 1271",49,"UK:Great Britain",4,13
"GLN6-9HJ",NA,"William Marshal","1214 - 1265",51,"UK:Great Britain",7,3
"GLRQ-CKZ",NA,"Sir James Kennedy of Dunure","Unknown - Unknown",NA,NA,1,0
"GLRQ-PHC",NA,"Elizabeth de Parkin","1300 - 1352",52,"UK:Great Britain",1,0
"GLRQ-ZW9",NA,"Mary Stewart Countess of Angus","Unknown - Unknown",NA,NA,1,0
"GLSH-6ML",NA,"Eleanor","1334 - Unknown",NA,"UK:Great Britain",2,0
"GLSJ-DP2",NA,"Margery de Thorndon","1276 - 1340",64,"UK:Great Britain",2,4
"GLSV-RK5",NA,"Agnes Ramsey","1325 - Unknown",NA,"UK:Great Britain",1,0
"GLVB-53B",NA,"Sir Ralph Paynel","1330 - 1384",54,"UK:Great Britain",1,0
"GLVB-BFC",NA,"Katherine de Somerby","1330 - Unknown",NA,"UK:Great Britain",1,0
"GLWQ-2VR",NA,"Gerhard I. von Jülich-Berg","1322 - 1360",38,NA,6,7
"GLWX-5ZQ",NA,"Joan de Roddam","1328 - Unknown",NA,"UK:Great Britain",5,0
"GLX3-KFH",NA,"John Savile","1300 - Unknown",52,"UK:Great Britain",1,2
"GLXR-QBH",NA,"Margaret Badlesmere","1316 - 1344",31,"UK:Great Britain",2,4
"GLYJ-XGF",NA,"Mrs. Biset","Unknown - Unknown",NA,NA,1,0
"GLZ1-6Z7",NA,"James Dundas","1310 - 1364",55,"UK:Great Britain",1,1
"GM11-Q5H",NA,"John Burley","1347 - 1442",95,"UK:Great Britain",2,5
"GM3T-MRN",NA,"Idones de Kayle","1275 - 1297",23,"UK:Great Britain",1,0
"GM3Y-N2T",NA,"Hamon de Massey VII","1260 - 1351",91,"UK:Great Britain",1,2
"GM6F-JKZ",NA,"Frances Trussell","1226 - 1295",69,"UK:Great Britain",2,4
"GM7S-PS1",NA,"Agneta Holt","1280 - 1340",60,"UK:Great Britain",1,1
"GMBW-J3S",NA,"Sir John Hadlow","1270 - 1346",76,"UK:Great Britain",7,0
"GMCL-68N",NA,"Margaret","1310 - 1365",55,NA,5,0
"GMFR-X68",NA,"Sir Knt. John d'Arderne I","1266 - 1308",41,NA,10,7
"GMN1-GP5",NA,"Elen ferch Llywelyn 'The Younger'","1230 - 1295",65,"UK:Great Britain",7,0
"GMN5-F8C",NA,"Christiana","1315 - 1365",50,"UK:Great Britain",2,0
"GMNB-G2Z",NA,"Richard Stapleton","1341 - Unknown",55,NA,1,0
"GMNF-L6V",NA,"Joan Sturly or Sturry","1362 - 1413",51,"UK:Great Britain",1,0
"GMNG-ZVY",NA,"Godeliua","1305 - Unknown",NA,"UK:Great Britain",4,0
"GMNK-MFP",NA,"Isabella Attwode","1361 - 1399",38,"UK:Great Britain",1,0
"GMNM-Z5N",NA,"Sir Ralph Shirley","1255 - 1327",72,"UK:Great Britain",2,8
"GMNV-H4F",NA,"John de Argentine","1278 - Unknown",40,"UK:Great Britain",3,1
"GMNV-TYL",NA,"Sir John Wettenhall III","1295 - 1348",53,"UK:Great Britain",12,2
"GMRR-RMR",NA,"David de Brechin","1271 - 1320",48,"UK:Great Britain",1,0
"GMWY-7P7",NA,"Lady Mary Haliburton","1317 - 1347",30,"UK:Great Britain",3,3
"GMXF-5MX",NA,"Duc Pierre De Bourbon I","1311 - 1356",45,"France",10,6
"GMXX-7R3",NA,"Unknown","1255 - Unknown",NA,NA,2,0
"GMXX-CSR",NA,"Joan Frowick","1294 - 1364",70,"UK:Great Britain",2,0
"GMYL-JWV",NA,"Agnes de Grey","1335 - 1367",32,"UK:Great Britain",4,6
"GMYM-635",NA,"Benjamin Yieldhall","1260 - 1295",35,"UK:Great Britain",1,0
"GN1T-CJW",NA,"Henri de Bar IV, Count of Bar","1317 - 1344",27,"France",2,2
"GN26-6LZ",NA,"Maud James Daudelegh","1245 - 1276",31,"UK:Great Britain",1,1
"GN2X-21P",NA,"Elizabeth de Stevenstone","1345 - Unknown",NA,"UK:Great Britain",1,0
"GN2X-21W",NA,"William Grant","1342 - Unknown",NA,"UK:Great Britain",1,0
"GN2X-TYP",NA,"Sir William Champneis","1314 - 1362",48,"UK:Great Britain",3,0
"GN4C-NZY",NA,"Sir Adam More","1274 - 1333",59,"UK:Great Britain",1,0
"GN4C-PDT",NA,"Johanna Galbraith","1245 - 1301",56,"UK:Great Britain",1,0
"GN4F-QN1",NA,"Laurence de Montefichet","1270 - 1347",77,"UK:Great Britain",3,0
"GN4Q-ZYC",NA,"Anne De Beaumont","1300 - 1345",45,"UK:Great Britain",1,0
"GN4R-79G",NA,"Katherine de Vernon","1296 - 1300",4,"UK:Great Britain",1,7
"GN4R-WPW",NA,"John de Timperley","1290 - 1351",61,"UK:Great Britain",2,0
"GN59-613",NA,"Eleonore de Roeulx de Trazegnies","1310 - Unknown",NA,"France",1,0
"GN6X-T7S",NA,"Andrew de Leslie 6th Lord of Leslie","1280 - Unknown",44,"UK:Great Britain",6,3
"GN72-ZG5",NA,"Jeanne Marie de Châtillon","1363 - Unknown",NA,"France",9,3
"GN7R-38J",NA,"Jean de Montfort Comte de Montfort","1294 - 1345",51,"France",2,5
"GN84-H9V",NA,"Marcus de Whalesborough","Unknown - 1300",43,"UK:Great Britain",7,1
"GN9G-G2H",NA,"Elizabeth Lindsay","1270 - Unknown",NA,"UK:Great Britain",1,0
"GN9G-K1S",NA,"John Maxwell de Pollok","1270 - 1311",41,"UK:Great Britain",1,2
"GN9R-Z81",NA,"William de Montfort","1276 - 1330",54,"UK:Great Britain",1,4
"GNBK-S8S",NA,"John Gifford","1278 - 1345",67,"UK:Great Britain",2,1
"GNBK-YRR",NA,"Euphemia Morham","1287 - 1350",63,"UK:Great Britain",3,0
"GNCB-F7Y",NA,"Lady Johanna de Hertforth","1345 - 1428",83,"UK:Great Britain",1,0
"GNCQ-K8H",NA,"John de Hastang","1340 - 1367",27,"UK:Great Britain",2,0
"GNCY-6F7",NA,"Thomas de Orreby","1232 - 1289",57,"UK:Great Britain",1,5
"GNCY-CWD",NA,"Lady Ellen Joyce","1253 - 1337",84,"UK:Great Britain",4,3
"GNFJ-GYK",NA,"Margaret Fraser","1360 - Unknown",NA,"UK:Great Britain",1,3
"GNFS-67C",NA,"Ralph le Rouse","1274 - 1326",52,"UK:Great Britain",3,2
"GNG1-4QQ",NA,"Joan Chastelyn","1348 - 1405",57,"UK:Great Britain",1,0
"GNG1-8PC",NA,"John Manningford","1340 - 1405",65,"UK:Great Britain",1,0
"GNH4-75Z",NA,"George Abernethy 5th Laird of Saltoun","1340 - 1388",48,"UK:Great Britain",2,3
"GNH9-88R",NA,"Catharina Herzogin von Österreich","1320 - 1349",29,"Austria",3,1
"GNHC-CSX",NA,"Matilda Maud de Hesketh","1305 - 1347",42,"UK:Great Britain",1,1
"GNJM-SMM",NA,"Thomas De Ashton","1309 - 1346",37,"UK:Great Britain",1,2
"GNJY-5SZ",NA,"John Crichton","1278 - 1357",79,"UK:Great Britain",1,1
"GNKV-KJP",NA,"John Carrington-Smythe","1323 - 1405",82,"UK:Great Britain",3,3
"GNLK-ZQ4",NA,"Agnes de Chanteloup","1300 - 1372",72,"France",8,0
"GNLQ-BP2",NA,"Francois de Haverskerque","1305 - 1347",42,NA,1,1
"GNLS-DGH",NA,"Joan de Salerne","1298 - Unknown",NA,"UK:Great Britain",3,1
"GNMC-XQ5",NA,"Sir Alexander Stewart of Galston","1320 - 1374",54,"UK:Great Britain",2,2
"GNNR-CXS",NA,"Isabel De Torthorwald","1280 - Unknown",NA,"UK:Great Britain",1,0
"GNPL-51Y",NA,"Foulques V Paynel - Baron de Hambye, Seigneur de Bricqueville","1302 - 1350",48,"France",8,3
"GNQ1-QTC",NA,"Catherine d’Ailly","Unknown - 1413",NA,NA,3,1
"GNR7-DR8",NA,"Hugh de Wrottesley","1225 - 1276",51,"UK:Great Britain",1,3
"GNS3-6W9",NA,"Alan Menteith 3rd Earl of Menteith","1270 - 1309",39,"UK:Great Britain",6,7
"GNT9-ZB3",NA,"Sir Henry Hughes I","1246 - 1290",43,"UK:Great Britain",3,2
"GNTW-YNB",NA,"Gilchrist Mure of Rowallan and Polkelly","1269 - 1297",28,"UK:Great Britain",1,6
"GNVS-ZR3",NA,"Euphemia Countess of Ross","1348 - 1394",46,"UK:Great Britain",2,2
"GNW2-QQX",NA,"Katherine Sherbune","1314 - Unknown",NA,"UK:Great Britain",1,0
"GQ1D-TBH",NA,"Richard Colepeper II","1271 - 1318",48,"UK:Great Britain",1,2
"GQ2V-C91",NA,"Alan de Winton","1250 - 1280",30,"UK:Great Britain",2,0
"GQ2V-XFL",NA,"Mrs. Christian Cheyne Seton","1280 - 1360",80,"UK:Great Britain",1,0
"GQ56-6FH",NA,"Mary Morieux","1362 - Unknown",NA,NA,2,1
"GQ5C-5XM",NA,"Sheriff John Aylesbury ,MP","1334 - 1409",75,"UK:Great Britain",3,1
"GQ5J-XHN",NA,"John Wardedieu","1323 - Unknown",53,"UK:Great Britain",1,0
"GQ67-M99",NA,"Michael de Harcla III","1240 - 1302",63,"UK:Great Britain",12,0
"GQ8Q-T5Y",NA,"Elizabeth Bloyou","1301 - Unknown",NA,"UK:Great Britain",2,2
"GQB8-ZMJ",NA,"Adam Haliburton","1256 - 1337",80,"UK:Great Britain",4,0
"GQD4-HM2",NA,"Alan Bloyou","1277 - 1306",29,"UK:Great Britain",3,2
"GQD4-ZZ3",NA,"Elidir ap Rhys","1246 - 1263",17,"UK:Great Britain",3,0
"GQJ9-R75",NA,"Joanna Baird of Galston","1320 - 1391",71,"UK:Great Britain",2,0
"GQLS-ZH5",NA,"John Combe","1324 - Unknown",NA,"UK:Great Britain",1,0
"GQLX-BN4",NA,"Agnes Thornhill","1302 - 1356",54,"UK:Great Britain",7,3
"GQM6-7MT",NA,"SIR William Wyncoll","1300 - Unknown",NA,"UK:Great Britain",1,0
"GQMP-L9J",NA,"Gruffudd ap Maredudd","1200 - Unknown",NA,"UK:Great Britain",2,0
"GQPD-KMK",NA,"Juliana de Vesci","1250 - Unknown",104,"UK:Great Britain",3,4
"GQPD-SJ1",NA,"Isabel de Ros","1295 - 1334",39,"UK:Great Britain",1,1
"GQRP-1M3",NA,"Emma de Clotheram","1272 - 1367",95,"UK:Great Britain",3,0
"GQRP-B6J",NA,"Mrs Robert Swale","Unknown - Unknown",NA,NA,1,0
"GQRP-YZJ",NA,"Cecily Scott","1282 - Unknown",NA,"UK:Great Britain",2,0
"GQSD-XY8",NA,"Margaret Keynes","1292 - 1315",23,"UK:Great Britain",2,0
"GQTC-72X",NA,"Richard de Turberville","1235 - 1283",48,"UK:Great Britain",4,0
"GQV3-SBK",NA,"Alice Cook","1262 - 1364",102,"UK:Great Britain",4,0
"GQVV-RK2",NA,"Agnes","1268 - Unknown",NA,"UK:Great Britain",7,0
"GQW7-QZD",NA,"Roger Loring","1290 - 1386",96,"UK:Great Britain",4,0
"GQX4-XT1",NA,"Alice","1300 - Unknown",NA,"UK:Great Britain",3,0
"GQX9-FWD",NA,"Richard Upton","1331 - 1398",67,"UK:Great Britain",1,0
"GQXM-DRK",NA,"Malise IV 7th Earl of Stathearn","1277 - 1329",52,NA,6,1
"GQXT-1YT",NA,"Margaret of Drumburgh","1282 - 1312",30,"UK:Great Britain",1,1
"GQXT-9N7",NA,"Cassandra Perrott","1295 - Unknown",NA,"UK:Great Britain",4,0
"GQXW-Z1B",NA,"William Urquhart de Urchard 1st of Cromarty, Sheriff of Cromarty","1325 - 1395",70,NA,6,0
"GS21-GPM",NA,"Sir Robert Sherburne","1277 - 1342",65,"UK:Great Britain",4,0
"GS55-PC3",NA,"Louis de SULLY","1330 - 1382",52,"France",1,2
"GS5W-S6Z",NA,"Isabelle Porter","1333 - 1393",60,"UK:Great Britain",2,2
"GS8N-54D",NA,"Thomas de Furnival","1265 - Unknown",67,"UK:Great Britain",5,2
"GS8T-8JM",NA,"Wilhelm II. von Jülich","1325 - 1393",68,"Germany",4,5
"GSB2-XHG",NA,"Elizabeth De Mauduit","1310 - 1349",39,"UK:Great Britain",1,0
"GSBR-D4H",NA,"Sir William de Hesketh II","1248 - 1318",70,"UK:Great Britain",3,1
"GSBR-WTJ",NA,"Matilda Fitton","1250 - 1294",45,"UK:Great Britain",3,3
"GSBV-1Z1",NA,"Sir John Cole","1305 - 1380",75,NA,2,0
"GSCQ-7CY",NA,"Elena","1272 - 1338",66,"UK:Great Britain",3,0
"GSF8-FZL",NA,"Anne Lawrence","1420 - 1500",80,"UK:Great Britain",1,4
"GSFD-55V",NA,"Joan Nonant","1292 - 1344",52,"UK:Great Britain",2,0
"GSKB-J6H",NA,"Roger de Beauchamp I","1315 - 1380",65,NA,3,0
"GSL8-G4C",NA,"John de Bernanke","1305 - 1345",41,"UK:Great Britain",3,7
"GSLN-CC7",NA,"Margaret Kerdeston","1330 - 1394",64,"UK:Great Britain",2,0
"GSLX-VP4",NA,"Robert Stainforth","1305 - Unknown",NA,"UK:Great Britain",1,0
"GSM4-WGJ",NA,"Marie de Chatillion-Blois","1323 - 1390",67,"France",1,3
"GSMY-BGS",NA,"John Coffin I","1280 - 1332",52,"UK:Great Britain",1,0
"GSNB-DRD",NA,"Imania de Clifford","1290 - Unknown",NA,"UK:Great Britain",2,0
"GSNB-VZD",NA,"Sir Adam or Alan Brancestre","1280 - 1330",50,"UK:Great Britain",2,0
"GSNJ-XZY",NA,"Agnes de Barton de Notton","1276 - 1350",74,"UK:Great Britain",2,4
"GSQS-RQ2",NA,"Sir John Leke III","1282 - 1320",38,"UK:Great Britain",1,1
"GSRR-FP8",NA,"Sir William Fletcher Bell","1260 - 1336",76,"UK:Great Britain",2,0
"GSRR-JCP",NA,"Lady Jane","1260 - Unknown",NA,"UK:Great Britain",2,0
"GSRY-1NM",NA,"Humphrey Colquhoun 6th Colquhoun of that Ilk","1350 - 1406",56,"UK:Great Britain",7,3
"GSS5-B89",NA,"Mrs. Margery De Goushill","1265 - 1326",61,"UK:Great Britain",1,0
"GSS5-VPK",NA,"Walter de Goushill","1260 - 1326",66,"UK:Great Britain",1,0
"GST1-LLH",NA,"William de Moulton","1284 - 1365",81,"UK:Great Britain",4,0
"GSVJ-B2Q",NA,"Baroness Margery Whitechurch","1294 - Unknown",NA,"UK:Great Britain",2,0
"GSWF-F4N",NA,"Walter de Burgh 1st Earl of Ulster","1230 - 1271",41,"Ireland",12,8
"GSXS-4GD",NA,"Hamon de Turburville","1283 - 1340",57,"UK:Great Britain",1,0
"GSZS-HTH",NA,"William Tilley","1320 - 1380",60,"UK:Great Britain",1,0
"GV2L-13D",NA,"Sir William de Colewick II","1300 - 1361",61,"UK:Great Britain",1,0
"GV32-Y4Y",NA,"John de Dundas","1260 - Unknown",NA,"UK:Great Britain",1,3
"GV46-SJC",NA,"Alexander de Vaux - Lord of Dirleton","1245 - Unknown",NA,NA,1,1
"GV56-WFH",NA,"le Fourbour","1275 - Unknown",NA,"UK:Great Britain",1,0
"GV5J-KY6",NA,"Roesia Pantulf","1252 - 1294",42,"UK:Great Britain",1,0
"GV5Q-SV5",NA,"George Dunbar 11th Earl of Dunbar - Lieutenant of the castle of Cockburnspath, Berwickshire","1370 - 1455",85,"UK:Great Britain",7,12
"GV66-1G1",NA,"John Forbes","1284 - Unknown",NA,"UK:Great Britain",2,0
"GV6B-TY2",NA,"Adam Francis I","1280 - Unknown",NA,NA,1,0
"GV6W-ZDS",NA,"Stephen Scrope","1321 - 1359",39,NA,1,8
"GV6X-D42",NA,"Jane Davis","1288 - Unknown",NA,"UK:Great Britain",1,0
"GV77-FC3",NA,"NN Rosabelle","1285 - 1330",46,"UK:Great Britain",4,0
"GV79-RJ7",NA,"Sir John de Houstoun II","1355 - 1426",71,"UK:Great Britain",4,0
"GV7V-NYM",NA,"Elizabeth de Ardrossan","1300 - 1362",62,NA,3,0
"GVBD-ZG8",NA,"Thomas Warhall","1278 - Unknown",NA,"UK:Great Britain",1,0
"GVDG-77N",NA,"Margaret Galbraith","1335 - 1390",55,NA,11,3
"GVF2-HPV",NA,"Barbara Swinburne","1304 - 1364",60,"UK:Great Britain",9,1
"GVF7-7H5",NA,"Radulphus De Cam","1300 - Unknown",NA,"UK:Great Britain",1,0
"GVFD-NV4",NA,"Sir Ralph de Berners","Unknown - 1297",NA,"UK:Great Britain",5,2
"GVG7-JKT",NA,"William Douglas Earl of Douglas","1289 - Unknown",NA,"UK:Great Britain",1,2
"GVGG-8DF",NA,"Sir John de Menteith the Younger","1292 - 1323",31,"UK:Great Britain",2,2
"GVHF-9FM",NA,"Mrs. Payn Villers","1271 - Unknown",NA,"UK:Great Britain",2,0
"GVHW-SRC",NA,"Lady William de Sempill","1300 - Unknown",NA,"UK:Great Britain",1,0
"GVJ4-RXL",NA,"Beatrice Hay","1370 - 1412",42,"UK:Great Britain",2,0
"GVJ5-JCN",NA,"Lleucu verch Gruffudd","1168 - Unknown",NA,"UK:Great Britain",5,4
"GVJ9-Q2M",NA,"Richard Pollard","1314 - 1418",104,"UK:Great Britain",2,0
"GVK6-1S8",NA,"Sir William Carlyle","1334 - 1397",63,"UK:Great Britain",2,0
"GVKF-CSC",NA,"William Sinclair 8th Laird of Rosslyn","1283 - 1330",47,NA,6,5
"GVL8-MH1",NA,"Isabella of Waye","1292 - 1331",39,NA,2,0
"GVLD-3NF",NA,"noidea","Unknown - 1347",NA,NA,1,0
"GVLL-711",NA,"LADY ANN ROCHFORD","1330 - Unknown",NA,"UK:Great Britain",1,0
"GVLL-S7W",NA,"SIR THOMAS LANGSTON","1329 - Unknown",NA,"UK:Great Britain",1,0
"GVM3-TT6",NA,"Maria de Strathearn","1248 - 1318",70,"UK:Great Britain",3,2
"GVM7-9FB",NA,"Anne MacDonald","1380 - Unknown",NA,NA,8,0
"GVMT-3VG",NA,"Margarete von Ravensberg-Berg","1314 - 1389",75,"Germany",6,1
"GVMW-GPF",NA,"Lucia De Ross","1270 - 1332",62,"UK:Great Britain",4,7
"GVPH-TZV",NA,"Mrs. John Childrey","1255 - 1270",16,"UK:Great Britain",1,0
"GVPP-D1V",NA,"John Trillow","1304 - 1371",67,"UK:Great Britain",1,0
"GVQ9-G38",NA,"David de Lindsay","1244 - 1268",24,"UK:Great Britain",6,0
"GVQR-7CP",NA,"Isabeau de Craon","1326 - 1394",68,"France",1,3
"GVS1-374",NA,"Countess Rohais Montifex Countess of Gloucester","1280 - 1342",62,"UK:Great Britain",1,0
"GVSC-XBN",NA,"Archibald De Aberkyerder","1285 - 1345",60,"UK:Great Britain",1,0
"GVSF-6JF",NA,"Enguerrand VI de Guînes-Coucy","1304 - 1346",42,"France",7,11
